,Date,Username,Komen,Label,clean,case_folding,Tokenizing,Stopword,Hasil
523,8/30/2022 4:58,Dan,ini gue kudu cari booster dah sebulan sekali batuk pilek sembuh bentar batuk pilek lagi anjir kemarin pas di vaksin keknya ga ada sakit mulu gini,0,ini gue kudu cari booster dah sebulan sekali batuk pilek sembuh bentar batuk pilek lagi anjir kemarin pas di vaksin keknya ga ada sakit mulu gini,ini gue kudu cari booster dah sebulan sekali batuk pilek sembuh bentar batuk pilek lagi anjir kemarin pas di vaksin keknya ga ada sakit mulu gini,"['ini', 'gue', 'kudu', 'cari', 'booster', 'deh', 'sebulan', 'sekali', 'batuk', 'pilek', 'sembuh', 'bentar', 'batuk', 'pilek', 'lagi', 'anjir', 'kemarin', 'pas', 'di', 'vaksin', 'kayaknya', 'enggak', 'ada', 'sakit', 'mulu', 'begini']","['gue', 'kudu', 'cari', 'booster', 'deh', 'sebulan', 'batuk', 'pilek', 'sembuh', 'bentar', 'batuk', 'pilek', 'anjir', 'kemarin', 'pas', 'vaksin', 'kayaknya', 'sakit', 'mulu']",gue kudu cari booster deh bulan batuk pilek sembuh bentar batuk pilek anjir kemarin pas vaksin kayak sakit mulu
524,8/30/2022 5:08,KopiFore,@xxxibdidrgn gue harusnya vaksin kedua malah dikasi booster pfizer.. kocak,1,gue harusnya vaksin kedua malah dikasi booster pfizer kocak,gue harusnya vaksin kedua malah dikasi booster pfizer kocak,"['gue', 'harusnya', 'vaksin', 'kedua', 'malah', 'dikasi', 'booster', 'pfizer', 'kocak']","['gue', 'vaksin', 'dikasi', 'booster', 'pfizer', 'kocak']",gue vaksin kasi booster pfizer kocak
525,8/30/2022 5:16,elv,aku sehabis vaksin booster:makan makan makan makan ngemil makan ,1,aku sehabis vaksin boostermakan makan makan makan ngemil makan,aku sehabis vaksin boostermakan makan makan makan ngemil makan,"['aku', 'sehabis', 'vaksin', 'boostermakan', 'makan', 'makan', 'makan', 'ngemil', 'makan']","['sehabis', 'vaksin', 'boostermakan', 'makan', 'makan', 'makan', 'ngemil', 'makan']",habis vaksin boostermakan makan makan makan ngemil makan
526,8/30/2022 5:17,𝐤𝐚𝐦𝐛𝐢𝐧𝐠𓆏,abis vaksin booster badan langsung letoy,1,abis vaksin booster badan langsung letoy,abis vaksin booster badan langsung letoy,"['habis', 'vaksin', 'booster', 'badan', 'langsung', 'letoy']","['habis', 'vaksin', 'booster', 'badan', 'langsung', 'letoy']",habis vaksin booster badan langsung letoy
527,8/30/2022 5:23,Jul🌻,Abis vaksin booster terus diajak ngebut-ngebutan dijalanan priok bareng abang ojol rasanya mau mental kebelakang wkwk,1,Abis vaksin booster terus diajak ngebutngebutan dijalanan priok bareng abang ojol rasanya mau mental kebelakang wkwk,abis vaksin booster terus diajak ngebutngebutan dijalanan priok bareng abang ojol rasanya mau mental kebelakang wkwk,"['habis', 'vaksin', 'booster', 'terus', 'diajak', 'ngebutngebutan', 'dijalanan', 'priok', 'bareng', 'abang', 'ojol', 'rasanya', 'mau', 'mental', 'kebelakang', 'wkwk']","['habis', 'vaksin', 'booster', 'diajak', 'ngebutngebutan', 'dijalanan', 'priok', 'bareng', 'abang', 'ojol', 'mental', 'kebelakang', 'wkwk']",habis vaksin booster ajak ngebutngebutan jalan priok bareng abang ojol mental belakang wkwk
528,8/30/2022 6:14,Ganti Nama Sementara,Ngga habis fikir gara2 ikutan vaksin di perusahaan sebelumnya jadi gabisa ikutan vaksin booster program pemerintah. Sdgkan perusahaan sebelumnya jg sampe saat ini belum mengadakan vaksin booster utk karyawan nya. ,1,Ngga habis fikir gara ikutan vaksin di perusahaan sebelumnya jadi gabisa ikutan vaksin booster program pemerintah Sdgkan perusahaan sebelumnya jg sampe saat ini belum mengadakan vaksin booster utk karyawan nya,ngga habis fikir gara ikutan vaksin di perusahaan sebelumnya jadi gabisa ikutan vaksin booster program pemerintah sdgkan perusahaan sebelumnya jg sampe saat ini belum mengadakan vaksin booster utk karyawan nya,"['enggak', 'habis', 'fikir', 'gara', 'ikutan', 'vaksin', 'di', 'perusahaan', 'sebelumnya', 'jadi', 'enggak', 'bisa', 'ikutan', 'vaksin', 'booster', 'program', 'pemerintah', 'sdgkan', 'perusahaan', 'sebelumnya', 'juga', 'sampai', 'saat', 'ini', 'belum', 'mengadakan', 'vaksin', 'booster', 'untuk', 'karyawan', 'nya']","['habis', 'fikir', 'gara', 'ikutan', 'vaksin', 'perusahaan', 'ikutan', 'vaksin', 'booster', 'program', 'pemerintah', 'sdgkan', 'perusahaan', 'mengadakan', 'vaksin', 'booster', 'karyawan', 'nya']",habis fikir gara ikut vaksin usaha ikut vaksin booster program perintah sdgkan usaha ada vaksin booster karyawan nya
529,8/30/2022 7:43,leora,Baru untuk nakes aja kak itu juga belum semua kok masih baru mulai ini mah yg vaksin ke-4 booster 2. Oalah yaampun SEMANGAT CINTAKU https://t.co/oO0OvT0pFF,1,Baru untuk nakes aja kak itu juga belum semua kok masih baru mulai ini mah yg vaksin ke booster  Oalah yaampun SEMANGAT CINTAKU,baru untuk nakes aja kak itu juga belum semua kok masih baru mulai ini mah yg vaksin ke booster  oalah yaampun semangat cintaku,"['baru', 'untuk', 'nakes', 'saja', 'kak', 'itu', 'juga', 'belum', 'semua', 'kok', 'masih', 'baru', 'mulai', 'ini', 'mah', 'yang', 'vaksin', 'ke', 'booster', 'oalah', 'yaampun', 'semangat', 'cintaku']","['nakes', 'kak', 'mah', 'vaksin', 'booster', 'oalah', 'yaampun', 'semangat', 'cintaku']",nakes kak mah vaksin booster oalah yaampun semangat cinta
530,8/30/2022 7:54,POWELL,orang indo mampir ke kota lain wajib vaksin booster orang luar negri masuk indonesia ga wajib vaksin booster gimana si jalan pikirnya pemerintah?,0,orang indo mampir ke kota lain wajib vaksin booster orang luar negri masuk indonesia ga wajib vaksin booster gimana si jalan pikirnya pemerintah,orang indo mampir ke kota lain wajib vaksin booster orang luar negri masuk indonesia ga wajib vaksin booster gimana si jalan pikirnya pemerintah,"['orang', 'indonesia', 'mampir', 'ke', 'kota', 'lain', 'wajib', 'vaksin', 'booster', 'orang', 'luar', 'negeri', 'masuk', 'indonesia', 'enggak', 'wajib', 'vaksin', 'booster', 'bagaimana', 'sih', 'jalan', 'pikirnya', 'pemerintah']","['orang', 'indonesia', 'mampir', 'kota', 'wajib', 'vaksin', 'booster', 'orang', 'negeri', 'masuk', 'indonesia', 'wajib', 'vaksin', 'booster', 'sih', 'jalan', 'pikirnya', 'pemerintah']",orang indonesia mampir kota wajib vaksin booster orang negeri masuk indonesia wajib vaksin booster sih jalan pikir perintah
531,8/30/2022 8:14,Morodjoyo,Jangan Sampai Seluruh Umat Manusia Menghardik Dan Mengumpat umpat Di media Sosial atas Ketidak Jelasan Pandemic Yg Meragukan Jancuk Tenan Hidup Kok Dipaksa Paksa VAKSIN!!! Booster!!,0,Jangan Sampai Seluruh Umat Manusia Menghardik Dan Mengumpat umpat Di media Sosial atas Ketidak Jelasan Pandemic Yg Meragukan Jancuk Tenan Hidup Kok Dipaksa Paksa VAKSIN Booster,jangan sampai seluruh umat manusia menghardik dan mengumpat umpat di media sosial atas ketidak jelasan pandemic yg meragukan jancuk tenan hidup kok dipaksa paksa vaksin booster,"['jangan', 'sampai', 'seluruh', 'umat', 'manusia', 'menghardik', 'dan', 'mengumpat', 'umpat', 'di', 'media', 'sosial', 'atas', 'ketidak', 'jelasan', 'pandemic', 'yang', 'meragukan', 'jancuk', 'tenan', 'hidup', 'kok', 'dipaksa', 'paksa', 'vaksin', 'booster']","['umat', 'manusia', 'menghardik', 'mengumpat', 'umpat', 'media', 'sosial', 'ketidak', 'jelasan', 'pandemic', 'meragukan', 'jancuk', 'tenan', 'hidup', 'dipaksa', 'paksa', 'vaksin', 'booster']",umat manusia hardik umpat umpat media sosial tidak jelas pandemic ragu jancuk tenan hidup paksa paksa vaksin booster
532,8/30/2022 8:35,Siti.Nuraini,@anumnurlatifa Aduh ga ada niat buat booster wkwk. Percayalah vaksin membuat kita gendut,0,Aduh ga ada niat buat booster wkwk Percayalah vaksin membuat kita gendut,aduh ga ada niat buat booster wkwk percayalah vaksin membuat kita gendut,"['aduh', 'enggak', 'ada', 'niat', 'buat', 'booster', 'wkwk', 'percayalah', 'vaksin', 'membuat', 'kita', 'gendut']","['aduh', 'niat', 'booster', 'wkwk', 'percayalah', 'vaksin', 'gendut']",aduh niat booster wkwk percaya vaksin gendut
533,8/30/2022 8:47,bumi,@Askrlfess Hari ini aku juga habis booster! Vaksin 1-2 moderna boosternya pfizer. Efeknya sejauh ini cuma pegel di tangan,0,Hari ini aku juga habis booster Vaksin  moderna boosternya pfizer Efeknya sejauh ini cuma pegel di tangan,hari ini aku juga habis booster vaksin  moderna boosternya pfizer efeknya sejauh ini cuma pegel di tangan,"['hari', 'ini', 'aku', 'juga', 'habis', 'booster', 'vaksin', 'moderna', 'boosternya', 'pfizer', 'efeknya', 'sejauh', 'ini', 'cuma', 'pegel', 'di', 'tangan']","['habis', 'booster', 'vaksin', 'moderna', 'boosternya', 'pfizer', 'efeknya', 'pegel', 'tangan']",habis booster vaksin moderna boosternya pfizer efek gel tangan
534,8/30/2022 8:49,It's,@KAI121 @agatacaroline_ Oke baiklah lain kali lagi kemana mana pake KAI sampe nunggu kebijakan WAJIB BOOSTER DICABUT !!! Heran deh kenapa sih HARUS BANGET booster kalau vaksin 2 kali NGGA ADA GUNA !!!,0,Oke baiklah lain kali lagi kemana mana pake KAI sampe nunggu kebijakan WAJIB BOOSTER DICABUT  Heran deh kenapa sih HARUS BANGET booster kalau vaksin kali NGGA ADA GUNA ,oke baiklah lain kali lagi kemana mana pake kai sampe nunggu kebijakan wajib booster dicabut  heran deh kenapa sih harus banget booster kalau vaksin kali ngga ada guna ,"['oke', 'baiklah', 'lain', 'kali', 'lagi', 'kemana', 'mana', 'pakai', 'kai', 'sampai', 'menunggu', 'kebijakan', 'wajib', 'booster', 'dicabut', 'heran', 'deh', 'kenapa', 'sih', 'harus', 'banget', 'booster', 'kalau', 'vaksin', 'kali', 'enggak', 'ada', 'guna']","['oke', 'baiklah', 'kali', 'kemana', 'pakai', 'kai', 'menunggu', 'kebijakan', 'wajib', 'booster', 'dicabut', 'heran', 'deh', 'sih', 'banget', 'booster', 'vaksin', 'kali']",oke baik kali mana pakai kai tunggu bijak wajib booster cabut heran deh sih banget booster vaksin kali
535,8/30/2022 8:52,Annisa Febriana,vaksin booster disaat yang salah aleena lagi sama sekali gamau ditaro di kasur mana tangan pegel banget,1,vaksin booster disaat yang salah aleena lagi sama sekali gamau ditaro di kasur mana tangan pegel banget,vaksin booster disaat yang salah aleena lagi sama sekali gamau ditaro di kasur mana tangan pegel banget,"['vaksin', 'booster', 'disaat', 'yang', 'salah', 'aleena', 'lagi', 'sama', 'sekali', 'enggak', 'mau', 'ditaro', 'di', 'kasur', 'mana', 'tangan', 'pegel', 'banget']","['vaksin', 'booster', 'disaat', 'salah', 'aleena', 'ditaro', 'kasur', 'tangan', 'pegel', 'banget']",vaksin booster saat salah aleena ditaro kasur tangan gel banget
536,8/30/2022 8:52,Hate by CMS Its Self,Org mah habis Vaksin booster pusing meriang atau demam lah gue laper mulu. Stop wei stop!,1,Org mah habis Vaksin booster pusing meriang atau demam lah gue laper mulu Stop wei stop,org mah habis vaksin booster pusing meriang atau demam lah gue laper mulu stop wei stop,"['orang', 'mah', 'habis', 'vaksin', 'booster', 'pusing', 'meriang', 'atau', 'demam', 'lah', 'gue', 'laper', 'mulu', 'stop', 'wei', 'stop']","['orang', 'mah', 'habis', 'vaksin', 'booster', 'pusing', 'meriang', 'demam', 'gue', 'laper', 'mulu', 'stop', 'wei', 'stop']",orang mah habis vaksin booster pusing meriang demam gue laper mulu stop wei stop
537,8/30/2022 8:54,🏴 Jempol Casper 🏴,@drpriono1 Emang vaksin big pharm sdh terbukti efektif dok? Kok kalian msh pada kena walau udah booster? Trs klo memang efektif mana laporan penelitian ilmiahnya? Coba share kan dulu.,0,Emang vaksin big pharm sdh terbukti efektif dok Kok kalian msh pada kena walau udah booster Trs klo memang efektif mana laporan penelitian ilmiahnya Coba share kan dulu,emang vaksin big pharm sdh terbukti efektif dok kok kalian msh pada kena walau udah booster trs klo memang efektif mana laporan penelitian ilmiahnya coba share kan dulu,"['memang', 'vaksin', 'big', 'pharm', 'sudah', 'terbukti', 'efektif', 'dok', 'kok', 'kalian', 'masih', 'pada', 'kena', 'walau', 'sudah', 'booster', 'terus', 'kalo', 'memang', 'efektif', 'mana', 'laporan', 'penelitian', 'ilmiahnya', 'coba', 'share', 'kan', 'dulu']","['vaksin', 'big', 'pharm', 'terbukti', 'efektif', 'dok', 'kena', 'booster', 'kalo', 'efektif', 'laporan', 'penelitian', 'ilmiahnya', 'coba', 'share']",vaksin big pharm bukti efektif dok kena booster kalo efektif lapor teliti ilmiah coba share
538,8/30/2022 9:48,shelitr,"Ketika orang kantor kaget aku udah vaksin booster . ""Kapan vaksin ? Pas hamil?"" ""Udah lama dr hbs nikah pas belom hamil ko"" ""Oalah kirain baru kmren2 vaksinnya""",1,Ketika orang kantor kaget aku udah vaksin booster  Kapan vaksin  Pas hamil Udah lama dr hbs nikah pas belom hamil ko Oalah kirain baru kmren vaksinnya,ketika orang kantor kaget aku udah vaksin booster  kapan vaksin  pas hamil udah lama dr hbs nikah pas belom hamil ko oalah kirain baru kmren vaksinnya,"['ketika', 'orang', 'kantor', 'kaget', 'aku', 'sudah', 'vaksin', 'booster', 'kapan', 'vaksin', 'pas', 'hamil', 'sudah', 'lama', 'dari', 'habis', 'nikah', 'pas', 'belum', 'hamil', 'kok', 'oalah', 'mengira', 'baru', 'kemarin', 'vaksinnya']","['orang', 'kantor', 'kaget', 'vaksin', 'booster', 'vaksin', 'pas', 'hamil', 'habis', 'nikah', 'pas', 'hamil', 'oalah', 'kemarin', 'vaksinnya']",orang kantor kaget vaksin booster vaksin pas hamil habis nikah pas hamil oalah kemarin vaksin
539,8/30/2022 9:54,TUNA MAYO!🌸,@tanyakanrl Keknya vaksin booster emang bikin kebal sm perpilekan ,1,Keknya vaksin booster emang bikin kebal sm perpilekan,keknya vaksin booster emang bikin kebal sm perpilekan,"['kayaknya', 'vaksin', 'booster', 'memang', 'bikin', 'kebal', 'sama', 'perpilekan']","['kayaknya', 'vaksin', 'booster', 'bikin', 'kebal', 'perpilekan']",kayak vaksin booster bikin kebal pilek
540,8/30/2022 9:57,icik,anak lucu anak baik cepet sembuh ya biu kuat sudah vaksin booster yuk bisa yuk sembuh @Buildbuilddd #GETWELLBUILD #Beyourluve https://t.co/bJyT8jFnk9,1,anak lucu anak baik cepet sembuh ya biu kuat sudah vaksin booster yuk bisa yuk sembuh,anak lucu anak baik cepet sembuh ya biu kuat sudah vaksin booster yuk bisa yuk sembuh,"['anak', 'lucu', 'anak', 'baik', 'cepat', 'sembuh', 'ya', 'biu', 'kuat', 'sudah', 'vaksin', 'booster', 'yuk', 'bisa', 'yuk', 'sembuh']","['anak', 'lucu', 'anak', 'cepat', 'sembuh', 'ya', 'biu', 'kuat', 'vaksin', 'booster', 'yuk', 'yuk', 'sembuh']",anak lucu anak cepat sembuh ya biu kuat vaksin booster yuk yuk sembuh
541,8/30/2022 10:11,caa👾,"@minerva30_ @cursedkidd vaksin booster karena kewajiban, vaksin booster karena gabut gatau mau kemana lagi",1,vaksin booster karena kewajiban vaksin booster karena gabut gatau mau kemana lagi,vaksin booster karena kewajiban vaksin booster karena gabut gatau mau kemana lagi,"['vaksin', 'booster', 'karena', 'kewajiban', 'vaksin', 'booster', 'karena', 'gabut', 'enggak', 'tau', 'mau', 'kemana', 'lagi']","['vaksin', 'booster', 'kewajiban', 'vaksin', 'booster', 'gabut', 'tau', 'kemana']",vaksin booster wajib vaksin booster gabut tau mana
542,8/30/2022 10:45,Kemal_jan,@KemenkesRI Selamat Sore Saya ada perjalanan ke luar negeri minggu depan sudah nunggu 1 bulan lebih sejak vaksin LN saya approved tapi sampai sekarang tiket booster gak dibuka buka.,1,Selamat Sore Saya ada perjalanan ke luar negeri minggu depan sudah nunggu bulan lebih sejak vaksin LN saya approved tapi sampai sekarang tiket booster gak dibuka buka,selamat sore saya ada perjalanan ke luar negeri minggu depan sudah nunggu bulan lebih sejak vaksin ln saya approved tapi sampai sekarang tiket booster gak dibuka buka,"['selamat', 'sore', 'saya', 'ada', 'perjalanan', 'ke', 'luar', 'negeri', 'minggu', 'depan', 'sudah', 'menunggu', 'bulan', 'lebih', 'sejak', 'vaksin', 'ln', 'saya', 'approved', 'tapi', 'sampai', 'sekarang', 'tiket', 'booster', 'enggak', 'dibuka', 'buka']","['selamat', 'sore', 'perjalanan', 'negeri', 'minggu', 'menunggu', 'vaksin', 'ln', 'approved', 'tiket', 'booster', 'dibuka', 'buka']",selamat sore jalan negeri minggu tunggu vaksin ln approved tiket booster buka buka
543,8/30/2022 10:47,Lily_hyme,@catchmeupid Skrg pertanyaannya kemana vaksin booster moderna buat org yg primer moderna setengh mati carinya smpe skrg msih kosong,1,Skrg pertanyaannya kemana vaksin booster moderna buat org yg primer moderna setengh mati carinya smpe skrg msih kosong,skrg pertanyaannya kemana vaksin booster moderna buat org yg primer moderna setengh mati carinya smpe skrg msih kosong,"['sekarang', 'pertanyaannya', 'kemana', 'vaksin', 'booster', 'moderna', 'buat', 'orang', 'yang', 'primer', 'moderna', 'setengh', 'mati', 'carinya', 'sampai', 'sekarang', 'masih', 'kosong']","['pertanyaannya', 'kemana', 'vaksin', 'booster', 'moderna', 'orang', 'primer', 'moderna', 'setengh', 'mati', 'carinya', 'kosong']",tanya mana vaksin booster moderna orang primer moderna setengh mati cari kosong
544,8/30/2022 11:03,wy ✨,Minggu lalu sebenarnya gak niat vaksin booster. Tapi karena Angga mau vaksin pikirku sekalianlah ya vaksin dosis 3 juga.,1,Minggu lalu sebenarnya gak niat vaksin booster Tapi karena Angga mau vaksin pikirku sekalianlah ya vaksin dosis juga,minggu lalu sebenarnya gak niat vaksin booster tapi karena angga mau vaksin pikirku sekalianlah ya vaksin dosis juga,"['minggu', 'lalu', 'sebenarnya', 'enggak', 'niat', 'vaksin', 'booster', 'tapi', 'karena', 'angga', 'mau', 'vaksin', 'pikirku', 'sekalianlah', 'ya', 'vaksin', 'dosis', 'juga']","['minggu', 'niat', 'vaksin', 'booster', 'angga', 'vaksin', 'pikirku', 'sekalianlah', 'ya', 'vaksin', 'dosis']",minggu niat vaksin booster angga vaksin pikir sekali ya vaksin dosis
545,8/30/2022 11:12,nrssw,@ripbotttt Vaksin booster bayar ngga ka?,1,Vaksin booster bayar ngga ka,vaksin booster bayar ngga ka,"['vaksin', 'booster', 'bayar', 'enggak', 'kak']","['vaksin', 'booster', 'bayar', 'kak']",vaksin booster bayar kak
546,8/30/2022 13:03,Ri🏎️2 baddies,Gue batuk pilek gak sembuh-sembuh padahal bulan ini pengen vaksin booster tapi kalau lagi sakit kan gk boleh ya https://t.co/DBzZiCXeeW,1,Gue batuk pilek gak sembuhsembuh padahal bulan ini pengen vaksin booster tapi kalau lagi sakit kan gk boleh ya,gue batuk pilek gak sembuhsembuh padahal bulan ini pengen vaksin booster tapi kalau lagi sakit kan gk boleh ya,"['gue', 'batuk', 'pilek', 'enggak', 'sembuhsembuh', 'padahal', 'bulan', 'ini', 'pengin', 'vaksin', 'booster', 'tapi', 'kalau', 'lagi', 'sakit', 'kan', 'enggak', 'boleh', 'ya']","['gue', 'batuk', 'pilek', 'sembuhsembuh', 'pengin', 'vaksin', 'booster', 'sakit', 'ya']",gue batuk pilek sembuhsembuh pengin vaksin booster sakit ya
547,8/30/2022 13:06,Kaye🍀 | 💫skY8n💙,Efek vaksin booster 2 cuma kemeng aja. Alhamdulillah gk ada drama panas dan tangan susah digerakin kyk vaksin booster 1 dlu ,1,Efek vaksin booster cuma kemeng aja Alhamdulillah gk ada drama panas dan tangan susah digerakin kyk vaksin booster dlu,efek vaksin booster cuma kemeng aja alhamdulillah gk ada drama panas dan tangan susah digerakin kyk vaksin booster dlu,"['efek', 'vaksin', 'booster', 'cuma', 'kemeng', 'saja', 'alhamdulillah', 'enggak', 'ada', 'drama', 'panas', 'dan', 'tangan', 'susah', 'digerakin', 'kayak', 'vaksin', 'booster', 'dulu']","['efek', 'vaksin', 'booster', 'kemeng', 'alhamdulillah', 'drama', 'panas', 'tangan', 'susah', 'digerakin', 'kayak', 'vaksin', 'booster']",efek vaksin booster kemeng alhamdulillah drama panas tangan susah digerakin kayak vaksin booster
548,8/30/2022 13:16,shaaap,@tanyarlfes ak vaksin 1&2 nya astra trs yg ke 3 ini dikasih pfizer aman kok ga tumbang reaksi masing2 tubuh kan juga beda2 yg penting jaga imun tubuh ajaa sblm booster,1,ak vaksin  nya astra trs yg ke ini dikasih pfizer aman kok ga tumbang reaksi masing tubuh kan juga beda yg penting jaga imun tubuh ajaa sblm booster,ak vaksin  nya astra trs yg ke ini dikasih pfizer aman kok ga tumbang reaksi masing tubuh kan juga beda yg penting jaga imun tubuh ajaa sblm booster,"['aku', 'vaksin', 'nya', 'astra', 'terus', 'yang', 'ke', 'ini', 'dikasih', 'pfizer', 'aman', 'kok', 'enggak', 'tumbang', 'reaksi', 'masing', 'tubuh', 'kan', 'juga', 'beda', 'yang', 'penting', 'jaga', 'imun', 'tubuh', 'saja', 'sebelum', 'booster']","['vaksin', 'nya', 'astra', 'dikasih', 'pfizer', 'aman', 'tumbang', 'reaksi', 'tubuh', 'beda', 'jaga', 'imun', 'tubuh', 'booster']",vaksin nya astra kasih pfizer aman tumbang reaksi tubuh beda jaga imun tubuh booster
